graph_id,graph_node,connection_data
3093,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
3094,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3095,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3096,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 6), (6, 7)]"
3097,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 6), (5, 7)]"
3098,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3099,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 6), (6, 7)]"
3100,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6)]"
3101,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
3102,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3103,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3104,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7)]"
3105,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7)]"
3106,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7)]"
3107,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7)]"
3108,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7), (6, 7)]"
3109,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (6, 7)]"
3110,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7)]"
3111,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3112,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 7), (4, 6), (5, 7)]"
3113,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3114,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3115,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6)]"
3116,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (6, 7)]"
3117,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7)]"
3118,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7), (6, 7)]"
3119,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7)]"
3120,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (6, 7)]"
3121,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7)]"
3122,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3123,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3124,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3125,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3126,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7)]"
3127,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
3128,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3129,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3130,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3131,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3132,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
3133,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3134,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3135,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3136,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3137,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
3138,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3139,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3140,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3141,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (4, 6), (5, 7), (6, 7)]"
3142,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (4, 6), (4, 7), (6, 7)]"
3143,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7)]"
3144,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3145,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (6, 7)]"
3146,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7)]"
3147,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
3148,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
3149,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3150,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3151,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3152,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3153,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3154,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3155,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (5, 6), (5, 7), (6, 7)]"
3156,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
3157,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3158,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3159,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3160,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3161,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3162,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3163,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (5, 6), (6, 7)]"
3164,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (5, 6), (5, 7)]"
3165,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (5, 6), (5, 7), (6, 7)]"
3166,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6)]"
3167,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
3168,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3169,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3170,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3171,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3172,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3173,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7)]"
3174,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
3175,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3176,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3177,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3178,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3179,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
3180,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3181,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3182,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3183,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3184,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3185,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3186,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (5, 7), (6, 7)]"
3187,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (6, 7)]"
3188,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7)]"
3189,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
3190,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (6, 7)]"
3191,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7)]"
3192,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
3193,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
3194,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
3195,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3196,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3197,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3198,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3199,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3200,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3201,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3202,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3203,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 6), (5, 7)]"
3204,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3205,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 6), (5, 7)]"
3206,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 6), (5, 7), (6, 7)]"
3207,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6)]"
3208,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
3209,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3210,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3211,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7)]"
3212,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
3213,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 6), (3, 7), (4, 7), (5, 7)]"
3214,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (6, 7)]"
3215,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (3, 7), (4, 7), (6, 7)]"
3216,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (3, 7), (4, 7), (5, 7)]"
3217,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (6, 7)]"
3218,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7)]"
3219,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (6, 7)]"
3220,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
3221,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]"
3222,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7)]"
3223,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7), (6, 7)]"
3224,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (6, 7)]"
3225,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7)]"
3226,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3227,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7)]"
3228,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3229,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
3230,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3231,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7)]"
3232,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (5, 7), (6, 7)]"
3233,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7)]"
3234,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (6, 7)]"
3235,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7)]"
3236,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
3237,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3238,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3239,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
3240,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
3241,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7)]"
3242,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7), (6, 7)]"
3243,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7)]"
3244,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (6, 7)]"
3245,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7)]"
3246,8,"[(0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
3247,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (3, 6), (3, 7), (4, 7), (5, 7)]"
3248,8,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 5), (2, 6), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
